sticker_url,from,from_id
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (497).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (498).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (499).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (5).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (50).webp,🐑💛🌙,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (50).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (500).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (501).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (502).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (503).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (504).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (505).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (506).webp,🐑💛🌙,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (506).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (507).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (508).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (509).webp,🐑💛🌙,29
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (51).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (51).webp,🐥💛🌻,13
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (510).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (511).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (511).webp,🐥💛🌻,7
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (512).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (513).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (514).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (515).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (516).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (517).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (518).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (519).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (52).webp,🐑💛🌙,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (52).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (520).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (521).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (522).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (523).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (524).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (525).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (525).webp,🐥💛🌻,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (526).webp,🐑💛🌙,10
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (526).webp,🐥💛🌻,26
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (527).webp,🐥💛🌻,24
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (528).webp,🐑💛🌙,32
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (528).webp,🐥💛🌻,22
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (529).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (53).webp,🐑💛🌙,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (53).webp,🐥💛🌻,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (530).webp,🐑💛🌙,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (530).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (531).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (532).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (532).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (533).webp,🐥💛🌻,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (534).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (534).webp,🐥💛🌻,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (535).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (536).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (536).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (537).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (538).webp,🐑💛🌙,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (539).webp,🐑💛🌙,7
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (539).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (54).webp,🐑💛🌙,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (54).webp,🐥💛🌻,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (540).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (541).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (542).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (543).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (544).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (545).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (546).webp,🐥💛🌻,19
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (547).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (548).webp,🐑💛🌙,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (549).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (549).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (55).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (55).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (550).webp,🐑💛🌙,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (550).webp,🐥💛🌻,27
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (551).webp,🐑💛🌙,14
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (551).webp,🐥💛🌻,6
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (552).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (553).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (554).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (555).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (556).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (556).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (557).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (557).webp,🐥💛🌻,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (558).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (559).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (559).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (56).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (560).webp,🐑💛🌙,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (560).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (561).webp,🐑💛🌙,20
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (561).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (562).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (562).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (563).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (563).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (564).webp,🐥💛🌻,11
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (565).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (566).webp,🐑💛🌙,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (566).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (567).webp,🐑💛🌙,68
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (567).webp,🐥💛🌻,174
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (568).webp,🐑💛🌙,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (568).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (569).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (57).webp,🐥💛🌻,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (570).webp,🐑💛🌙,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (571).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (571).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (572).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (572).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (573).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (573).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (574).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (575).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (576).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (576).webp,🐥💛🌻,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (577).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (577).webp,🐥💛🌻,18
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (578).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (579).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (579).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (58).webp,🐑💛🌙,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (58).webp,🐥💛🌻,23
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (580).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (581).webp,🐑💛🌙,10
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (581).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (582).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (582).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (583).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (584).webp,🐑💛🌙,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (585).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (586).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (586).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (587).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (588).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (589).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (59).webp,🐑💛🌙,23
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (59).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (590).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (591).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (592).webp,🐑💛🌙,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (592).webp,🐥💛🌻,81
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (593).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (594).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (595).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (596).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (597).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (598).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (599).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (6).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (60).webp,🐑💛🌙,22
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (60).webp,🐥💛🌻,19
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (600).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (601).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (602).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (603).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (604).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (605).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (61).webp,🐑💛🌙,18
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (61).webp,🐥💛🌻,15
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (62).webp,🐑💛🌙,13
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (62).webp,🐥💛🌻,7
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (63).webp,🐑💛🌙,6
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (63).webp,🐥💛🌻,49
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (64).webp,🐑💛🌙,21
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (64).webp,🐥💛🌻,37
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (65).webp,🐑💛🌙,6
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (65).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (66).webp,🐑💛🌙,7
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (66).webp,🐥💛🌻,78
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (67).webp,🐑💛🌙,25
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (67).webp,🐥💛🌻,110
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (68).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (68).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (69).webp,🐑💛🌙,34
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (69).webp,🐥💛🌻,69
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (7).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (70).webp,🐑💛🌙,77
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (70).webp,🐥💛🌻,104
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (71).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (72).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (72).webp,🐥💛🌻,11
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (73).webp,🐑💛🌙,4
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (73).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (74).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (74).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (75).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (76).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (77).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (78).webp,🐑💛🌙,7
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (78).webp,🐥💛🌻,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (79).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (8).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (8).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (80).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (80).webp,🐥💛🌻,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (81).webp,🐑💛🌙,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (81).webp,🐥💛🌻,9
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (82).webp,🐑💛🌙,195
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (82).webp,🐥💛🌻,152
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (83).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (83).webp,🐥💛🌻,6
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (84).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (85).webp,🐑💛🌙,12
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (85).webp,🐥💛🌻,63
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (86).webp,🐑💛🌙,185
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (86).webp,🐥💛🌻,166
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (87).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (87).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (88).webp,🐑💛🌙,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (88).webp,🐥💛🌻,12
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (89).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (9).webp,🐑💛🌙,8
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (9).webp,🐥💛🌻,9
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (90).webp,🐥💛🌻,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (91).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (92).webp,🐑💛🌙,2
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (92).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (93).webp,🐑💛🌙,5
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (93).webp,🐥💛🌻,24
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (94).webp,🐥💛🌻,1
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (95).webp,🐑💛🌙,3
https://raw.githubusercontent.com/truonghm/telegram-text-analysis/master/ChatExport/stickers/sticker (95).webp,🐥💛🌻,14
